longitude,latitude,name
103.77904943290396,1.3689789482923866,BUKIT TIMAH EXPRESSWAY
103.7793425381535,1.3675356335840405,BUKIT TIMAH EXPRESSWAY
103.79122843093327,1.4246829306236397,SELETAR EXPRESSWAY
103.79205801266083,1.4242367589398754,SELETAR EXPRESSWAY
103.88031616131681,1.3202614631945986,PAN ISLAND EXPRESSWAY
103.87975562515345,1.3200353881266926,PAN ISLAND EXPRESSWAY
103.87962479766819,1.32017399617588,PAN ISLAND EXPRESSWAY
103.88012890707822,1.3203783929197568,PAN ISLAND EXPRESSWAY
103.92884078228651,1.3356007475685288,PAN ISLAND EXPRESSWAY
103.93028745428859,1.335591479629015,PAN ISLAND EXPRESSWAY
103.93639311879048,1.3351787966521997,PAN ISLAND EXPRESSWAY
103.93748481123329,1.3351300784422544,PAN ISLAND EXPRESSWAY
103.93823757764007,1.3351121452751398,PAN ISLAND EXPRESSWAY
103.93753688220748,1.334950971643071,PAN ISLAND EXPRESSWAY
103.93629747380882,1.3350499605989994,PAN ISLAND EXPRESSWAY
103.8876428151431,1.3325116514323347,KALLANG PAYA LEBAR EXPRESSWAY
103.88831737529621,1.3328586155748894,KALLANG PAYA LEBAR EXPRESSWAY
103.88980395882604,1.3337754812346316,KALLANG PAYA LEBAR EXPRESSWAY
103.89098580929162,1.3344512903740087,KALLANG PAYA LEBAR EXPRESSWAY
103.8917110344383,1.3347891906087206,KALLANG PAYA LEBAR EXPRESSWAY
103.89226166803546,1.3350392376754414,KALLANG PAYA LEBAR EXPRESSWAY
103.89270486060991,1.3352622530713703,KALLANG PAYA LEBAR EXPRESSWAY
103.89313462424217,1.3354447188364893,KALLANG PAYA LEBAR EXPRESSWAY
103.89369721825099,1.3357453418311749,KALLANG PAYA LEBAR EXPRESSWAY
103.89600915330377,1.3376641377842937,KALLANG PAYA LEBAR EXPRESSWAY
103.89647175291974,1.338172028415398,KALLANG PAYA LEBAR EXPRESSWAY
103.8974726587742,1.339560265157411,KALLANG PAYA LEBAR EXPRESSWAY
103.89799414819888,1.3405591231367797,KALLANG PAYA LEBAR EXPRESSWAY
103.8984231230455,1.3417188191494012,KALLANG PAYA LEBAR EXPRESSWAY
103.89851380351833,1.3419773210039774,KALLANG PAYA LEBAR EXPRESSWAY
103.89860914209913,1.34223411890698,KALLANG PAYA LEBAR EXPRESSWAY
103.89870910733731,1.342489128752802,KALLANG PAYA LEBAR EXPRESSWAY
103.89890257858237,1.3434879952683036,KALLANG PAYA LEBAR EXPRESSWAY
103.89891192142636,1.3437094981500601,KALLANG PAYA LEBAR EXPRESSWAY
103.89891437591537,1.343931186612021,KALLANG PAYA LEBAR EXPRESSWAY
103.89890993754894,1.3441528436070855,KALLANG PAYA LEBAR EXPRESSWAY
103.89889861260932,1.344374252087805,KALLANG PAYA LEBAR EXPRESSWAY
103.89888041187163,1.3445951968152756,KALLANG PAYA LEBAR EXPRESSWAY
103.89885535240084,1.3448154589329173,KALLANG PAYA LEBAR EXPRESSWAY
103.8988234593491,1.3450348250100652,KALLANG PAYA LEBAR EXPRESSWAY
103.89878476325994,1.3452530798070939,KALLANG PAYA LEBAR EXPRESSWAY
103.89873930276397,1.3454700098928776,KALLANG PAYA LEBAR EXPRESSWAY
103.89868712188324,1.3456854018360578,KALLANG PAYA LEBAR EXPRESSWAY
103.89862827182843,1.3458990449181316,KALLANG PAYA LEBAR EXPRESSWAY
103.89856281010026,1.3461107320378072,KALLANG PAYA LEBAR EXPRESSWAY
103.89849080138794,1.3463202533804943,KALLANG PAYA LEBAR EXPRESSWAY
103.90272157889854,1.3582117053306615,KALLANG PAYA LEBAR EXPRESSWAY
103.9009425489197,1.355044124351212,KALLANG PAYA LEBAR EXPRESSWAY
103.89889781120058,1.3500925954505238,KALLANG PAYA LEBAR EXPRESSWAY
103.89883713132612,1.3498929795785692,KALLANG PAYA LEBAR EXPRESSWAY
103.89865267325236,1.3490064791950105,KALLANG PAYA LEBAR EXPRESSWAY
103.89859589603537,1.348205290317477,KALLANG PAYA LEBAR EXPRESSWAY
103.89862425485457,1.3475046291285542,KALLANG PAYA LEBAR EXPRESSWAY
103.89872947168456,1.346788179286409,KALLANG PAYA LEBAR EXPRESSWAY
103.89887741204997,1.3461953683898529,KALLANG PAYA LEBAR EXPRESSWAY
103.89904246878537,1.3456267876421977,KALLANG PAYA LEBAR EXPRESSWAY
103.89909629191588,1.3453335697109723,KALLANG PAYA LEBAR EXPRESSWAY
103.89925220403059,1.344367815193499,KALLANG PAYA LEBAR EXPRESSWAY
103.89919464606513,1.3433024354077499,KALLANG PAYA LEBAR EXPRESSWAY
103.89919464606513,1.3433024354077499,KALLANG PAYA LEBAR EXPRESSWAY
103.89904644468734,1.3424918218925208,KALLANG PAYA LEBAR EXPRESSWAY
103.8979117574098,1.3398342197542603,KALLANG PAYA LEBAR EXPRESSWAY
103.89776256311406,1.3395820065527353,KALLANG PAYA LEBAR EXPRESSWAY
103.89760762715245,1.3393333250327888,KALLANG PAYA LEBAR EXPRESSWAY
103.89744703039963,1.339088308132681,KALLANG PAYA LEBAR EXPRESSWAY
103.89728086091857,1.3388470860773698,KALLANG PAYA LEBAR EXPRESSWAY
103.89710920497492,1.3386097863787467,KALLANG PAYA LEBAR EXPRESSWAY
103.89693215422552,1.338376535644229,KALLANG PAYA LEBAR EXPRESSWAY
103.8967498039213,1.3381474595767242,KALLANG PAYA LEBAR EXPRESSWAY
103.89656225021149,1.3379226784529934,KALLANG PAYA LEBAR EXPRESSWAY
103.89636959463652,1.3377023125496106,KALLANG PAYA LEBAR EXPRESSWAY
103.89617193693951,1.33748647852577,KALLANG PAYA LEBAR EXPRESSWAY
103.89596938495048,1.3372752930404492,KALLANG PAYA LEBAR EXPRESSWAY
103.89576204560053,1.3370688664221586,KALLANG PAYA LEBAR EXPRESSWAY
103.89555002851647,1.3368673099036474,KALLANG PAYA LEBAR EXPRESSWAY
103.8953334478175,1.3366707311001884,KALLANG PAYA LEBAR EXPRESSWAY
103.89511241762274,1.3364792331051938,KALLANG PAYA LEBAR EXPRESSWAY
103.89488705744245,1.336292919916359,KALLANG PAYA LEBAR EXPRESSWAY
103.89465748498952,1.3361118892008805,KALLANG PAYA LEBAR EXPRESSWAY
103.89442382426662,1.3359362377214974,KALLANG PAYA LEBAR EXPRESSWAY
103.89418619837764,1.335766058623518,KALLANG PAYA LEBAR EXPRESSWAY
103.93028193577473,1.335441676598853,PAN ISLAND EXPRESSWAY
103.92891477428383,1.3354472778430992,PAN ISLAND EXPRESSWAY
103.87533769897377,1.3117109353583962,KALLANG PAYA LEBAR EXPRESSWAY
103.87537692999861,1.3113028519829126,KALLANG PAYA LEBAR EXPRESSWAY
