bus_stop_num,longitude,latitude
43611,103.7582776004136,1.3441411585979282
28061,103.74273257194488,1.3356782702458665
75209,103.93364841414001,1.3513505671186292
14239,103.82718319262086,1.271825622541507
17131,103.7658380203853,1.3081097135974689
21449,103.71301127020249,1.3464221209824723
57071,103.82551699573207,1.4250782247224427
81131,103.89217685816334,1.3142215177922891
33049,103.7053838349355,1.4261108978346966
40059,103.83636806144996,1.3165855300095317
55089,103.85624908895855,1.3912923064118994
93189,103.91955561189778,1.3036838676192106
44011,103.76258030329326,1.3744064494265327
14519,103.82403138430631,1.2557691859019213
64231,103.89691522973415,1.3648359826444045
28561,103.72236851396949,1.3531676186976573
92179,103.90350356293493,1.3080103007951887
50239,103.85510014090087,1.3183286903812452
66429,103.87236863420743,1.3735024273716658
98151,103.97587171093868,1.3777594294501965
68201,103.87264628580559,1.4098205043035839
59199,103.84221820237022,1.4361320290081958
21711,103.71577875946706,1.3469149282385653
31051,103.69446889193179,1.3723168172632156
14319,103.82076826780546,1.2733616856570307
32051,103.70097536306884,1.4093424591501689
13109,103.84270702265098,1.2935101997738736
75019,103.94169723982453,1.3572663597376127
49031,103.7512326198083,1.4163633679198504
15079,103.78678722936928,1.2806819094257909
83111,103.90527934897541,1.3235312241264072
16221,103.7811361524623,1.2830996673575399
60221,103.87086084951837,1.322043722991578
46879,103.80212071099169,1.4369798609558229
64249,103.89592812314726,1.3680284019565006
59239,103.8369293416656,1.4356456730834564
42131,103.79423111800045,1.3286304829555646
10221,103.83108691372617,1.2903236811842516
54619,103.84044875808996,1.364679442096931
43899,103.76910374110716,1.3634791755101543
43891,103.76922225141698,1.3637151091078445
43969,103.77262628435965,1.364565120846364
24239,103.66899257276322,1.3197682314048444
50261,103.85320331756175,1.3161687110220186
46861,103.80009228293514,1.43516181439293
43599,103.75199012939986,1.345097397335167
27261,103.68696003983133,1.3438260115667597
11599,103.80310208992117,1.2942246704164997
40099,103.82345478053573,1.3218283817434322
64259,103.88271226276272,1.3770404347346863
43371,103.74593832284786,1.346778959982287
21551,103.7210495676688,1.3266118132183098
55189,103.84387394301386,1.382564077028912
14041,103.81251887585493,1.2733498851142933
54211,103.83638653471087,1.3686963557437983
84041,103.9347488286214,1.324706419648468
83141,103.90841819006602,1.317717431868414
44721,103.76477845053068,1.3865836814822863
59801,103.84777736093345,1.431724724751124
97019,103.96538028210341,1.3528905855051823
29011,103.73362140816069,1.3086027839590844
66419,103.86931084928193,1.3501786226098438
10109,103.81329879024433,1.2854178015951856
31049,103.6941458427209,1.3691318864282245
66311,103.8742982797492,1.3676359960022264
17429,103.7671094416151,1.32958711983118
02049,103.85410661076028,1.2944809464323945
77109,103.9482632024927,1.3805578286045261
44279,103.75635805658848,1.3790495867408776
53119,103.83919231780675,1.34527839741319
71081,103.90057162843605,1.3337802796772773
18151,103.78869482170872,1.3004802290571955
60021,103.86667455505065,1.318240586718213
66541,103.88136551480314,1.379980041216112
57141,103.81698521328097,1.4024775024276264
18331,103.78432704179941,1.2949226251752464
75569,103.94160607300068,1.3658795388645995
70361,103.87341973291832,1.3284955947029933
64519,103.88114234519553,1.373855554927941
54581,103.8566305607794,1.3711003477750383
84199,103.93556011271261,1.3254953823781068
75571,103.94336185044465,1.3637132586644987
75579,103.94309485791027,1.3636406497042484
84141,103.9381636317713,1.3202194996984027
75559,103.94309460546546,1.3665151627954952
97311,103.9729175800546,1.3525309122980855
67491,103.87471118922575,1.3908801155350192
63141,103.87484911808583,1.3540814087572353
24559,103.65734038531333,1.3009238558637688
21591,103.72240026020708,1.3348058308385946
57131,103.8252620485075,1.4381219189909866
55319,103.84672296221581,1.3841062666432682
10341,103.8206282325515,1.2849257124963462
11459,103.79688561087704,1.3009057727566675
46801,103.79754239408925,1.4465234958197357
02061,103.85643688344246,1.289933856878339
10369,103.82388585216584,1.2803033268102844
64069,103.90125574894249,1.3752198444017403
47701,103.76475981104356,1.460980339691481
65321,103.91663719059133,1.399335565124198
64529,103.8892773340169,1.3700277142248676
53401,103.85048821684066,1.345382929033005
17039,103.76609190286112,1.3014525811528104
75319,103.93104208703589,1.367181238015846
53191,103.83909826855549,1.3584284106501743
71049,103.89892221503499,1.346020966935875
54271,103.85349172961584,1.3699829856040602
54229,103.83982996050851,1.3696113764908993
31169,103.69997168565345,1.372380004495823
01639,103.8555981394183,1.2973950863592305
95149,103.99790617038437,1.3814072495164353
59399,103.84554090650629,1.4302437055610309
25399,103.63725338902275,1.3287424836776738
54109,103.85428780066131,1.357167650425742
18129,103.78570149963225,1.2977176172038327
31039,103.69332891682782,1.3656045217816115
46449,103.79008286580317,1.442356546688179
60039,103.86976040450777,1.319937724244607
28621,103.74361596941593,1.3416022349638754
76191,103.94480175846428,1.3568857098798686
67449,103.89308477314121,1.3921019333928646
96271,103.96357991336515,1.3291488536012281
83099,103.91800658468178,1.3207655117374373
46789,103.80107021669747,1.4435470896195366
43361,103.74346558627997,1.346944491887384
22489,103.70542851888702,1.342694278876158
10479,103.81547069312114,1.2966186782024336
93061,103.92248833769446,1.3119306117034248
76551,103.94356260300474,1.3553378191090315
71221,103.89316453319205,1.3264038247430485
71119,103.90022129675282,1.326780974341722
71229,103.89336789209857,1.326179013860441
23471,103.68093560779045,1.3196853278433878
65579,103.89591923821054,1.4036011871569967
65571,103.89555904161477,1.4034396829351483
44779,103.77023700248759,1.384243328508359
44771,103.77101036662572,1.384863277699881
44831,103.76580155854155,1.3878776545054716
44839,103.76622187729237,1.3886529339829716
44729,103.76483014245356,1.387005929405503
44929,103.77308542053862,1.3826344451048256
44921,103.77274307349452,1.3822085181221058
44919,103.77290902497533,1.3853669953296546
97089,103.98005066016171,1.370823734303686
77099,103.9463344927344,1.3803848492675732
08137,103.8410594001924,1.3007113277689246
11479,103.80367525687147,1.2994018721414717
63279,103.88982402887962,1.3562015726464134
63071,103.89330884527574,1.359718395711281
70129,103.88056263470568,1.331577208344957
25441,103.63534511390176,1.3355237416807388
64541,103.89260095980656,1.3712193619179411
44289,103.75389071717953,1.3813788837515335
96019,103.95367947249005,1.331349302415541
66261,103.86641861370684,1.3654737890359792
67289,103.87328717235614,1.3896614619255807
23351,103.67870245342395,1.3170064952261327
63289,103.88969232539851,1.3541442607776915
84331,103.93100460061851,1.3288913402881832
58191,103.82881447129515,1.4586779613727099
01129,103.8586176959884,1.3034756787436725
45229,103.75798249019445,1.4115667307243227
45171,103.75535567235414,1.4059837268191944
83269,103.92346227764814,1.3189934073379643
02031,103.85121568716612,1.2916820255436257
47091,103.80603298761827,1.4646029644517427
44271,103.75614208238652,1.3786431416110565
28341,103.7328115426118,1.3424297132932923
44081,103.74085708661147,1.3767506588801468
55179,103.84262238559324,1.3856852863004565
99119,103.9843114425416,1.3915684248937645
96131,103.95526406251672,1.346381618270024
70091,103.89103220564228,1.3307168931567634
98081,103.96445738101907,1.3618647755429254
43268,103.76426606873838,1.3603330226489048
64429,103.8952055831738,1.3747619234794886
03381,103.85308986055551,1.2816118032259038
92129,103.90639377303243,1.306827391969673
22409,103.69746291445333,1.3100648433836533
03529,103.85270123770184,1.2793959946650464
45111,103.75566911234706,1.4217268705054478
64111,103.87684741973307,1.3760649227737494
57051,103.82338041367713,1.4153246356528888
54247,103.8471235983238,1.3687505308241323
24621,103.64978822675965,1.3079378044951846
20169,103.74277943262658,1.31920162513432
06129,103.83448897299814,1.290648720600774
46271,103.78583617473181,1.4404282356913034
